低推估,性比例(女性=100) *,104.90,105.20,105.20,105.40,105.60,105.80,105.90,106.00,106.20,111.40,111.40,111.20,110.80,110.60,110.30,110.10,109.80,109.70,109.50,109.30,109.10,108.80,108.50,108.30,108.10,107.90,107.70,107.50,107.30,107.10,106.90,106.80,106.60,106.40,106.20,106.00,105.80,105.50,105.20,104.90,98.20,98.10,93.40,93.10,92.90,92.70,92.50,92.30,92.10,91.90,91.70,91.50,91.40,91.20,91.10,91.00,90.90,90.80,90.70,90.60,90.50,90.40,90.30,90.20,90.20,90.10,90.00,90.00,89.90,89.80,89.80,89.80,89.70,
低推估,人口增加率(‰),34.31,32.54,32.00,31.78,30.92,29.87,28.47,23.12,26.20,48.76,23.45,21.41,19.35,17.72,18.04,18.41,21.74,18.07,18.80,19.60,18.24,18.19,17.53,14.73,14.72,12.75,10.06,11.01,11.56,10.08,12.07,9.98,9.50,9.23,8.65,8.44,7.84,10.05,8.51,7.44,-7.89,-8.90,-7.30,-7.70,-8.00,-8.40,-8.80,-9.10,-9.40,-9.80,-10.20,-10.50,-10.80,-11.20,-11.50,-11.80,-12.10,-12.40,-12.70,-13.00,-13.20,-13.50,-13.80,-14.00,-14.30,-14.50,-14.80,-15.10,-15.30,-15.50,-15.80,-16.00,-16.30,
低推估,自然增加率(‰),32.63,31.58,30.97,30.18,28.84,27.27,27.02,23.03,23.82,22.92,22.28,20.88,19.45,19.03,18.65,18.28,21.22,18.98,19.42,19.67,18.61,18.13,17.31,15.68,14.85,13.23,11.03,11.10,12.09,10.57,11.34,10.52,10.20,10.27,9.91,9.90,9.47,9.48,6.79,7.16,-1.27,-2.60,-7.90,-8.30,-8.70,-9.00,-9.40,-9.70,-10.10,-10.40,-10.80,-11.10,-11.50,-11.80,-12.20,-12.50,-12.80,-13.20,-13.50,-13.80,-14.10,-14.40,-14.70,-15.00,-15.20,-15.50,-15.80,-16.10,-16.30,-16.60,-16.90,-17.10,-17.40,
低推估,社會增加率(‰),1.67,0.78,0.86,1.44,1.92,2.60,1.46,0.09,2.38,25.84,1.17,0.53,-0.10,-1.31,-0.62,0.13,0.52,-0.91,-0.62,-0.07,-0.37,0.06,0.22,-0.95,-0.13,-0.48,-0.97,-0.09,-0.53,-0.49,0.73,-0.54,-0.70,-1.04,-1.26,-1.46,-1.63,0.57,1.72,0.28,-6.65,-6.30,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.70,0.70,0.70,0.70,0.80,0.80,0.80,0.80,0.90,0.90,0.90,0.90,1.00,1.00,1.00,1.00,1.00,1.10,1.10,1.10,1.10,
低推估,0~14歲人口數(千人) **,4904,5112,5293,5446,5573,5667,5712,5755,5794,5806,5821,5805,5833,5805,5767,5738,5754,5735,5727,5741,5739,5754,5785,5790,5758,5716,5659,5601,5579,5543,5525,5427,5361,5280,5170,5076,4983,4914,4815,4735,2890,2804,1766,1724,1685,1648,1613,1581,1550,1521,1493,1472,1450,1420,1399,1374,1352,1329,1306,1282,1258,1232,1206,1179,1153,1126,1099,1073,1046,1022,998,975,953,
低推估,15-64歲人口數(千人) **,5620,5759,5932,6135,6367,6626,6929,7175,7474,8125,8426,8736,9051,9330,9622,9917,10222,10500,10789,11075,11361,11637,11888,12121,12385,12621,12820,13031,13230,13412,13607,13833,14025,14225,14446,14650,14851,15076,15303,15492,16546,16299,13199,12939,12706,12452,12185,11923,11655,11393,11150,10910,10696,10523,10332,10115,9923,9707,9503,9297,9084,8874,8660,8448,8233,8067,7886,7684,7525,7374,7238,7109,6987,
低推估,65歲以上人口數(千人) **,268,278,286,303,317,335,353,367,383,404,428,454,484,507,537,568,604,647,686,728,766,803,842,879,926,977,1031,1093,1146,1201,1269,1345,1416,1491,1562,1631,1692,1752,1810,1865,3939,4064,6768,6903,7003,7115,7232,7336,7439,7528,7592,7641,7662,7645,7632,7647,7632,7638,7629,7622,7620,7615,7612,7608,7605,7552,7514,7496,7434,7364,7277,7182,7080,
低推估,0~14歲人口所占比率(%) **,45.44,45.85,45.98,45.82,45.47,44.88,43.96,43.28,42.45,40.50,39.66,38.71,37.96,37.11,36.21,35.37,34.71,33.97,33.29,32.72,32.12,31.63,31.25,30.81,30.20,29.60,29.01,28.39,27.96,27.50,27.08,26.34,25.77,25.15,24.41,23.77,23.15,22.60,21.96,21.43,12.36,12.10,8.10,8.00,7.90,7.80,7.70,7.60,7.50,7.40,7.40,7.40,7.30,7.20,7.20,7.20,7.10,7.10,7.10,7.00,7.00,7.00,6.90,6.80,6.80,6.70,6.70,6.60,6.50,6.50,6.40,6.40,6.30,
低推估,15~64歲人口所占比率(%) **,52.07,51.66,51.53,51.62,51.94,52.47,53.33,53.96,54.75,56.68,57.42,58.26,58.89,59.65,60.42,61.13,61.65,62.19,62.72,63.13,63.59,63.96,64.21,64.51,64.95,65.35,65.71,66.06,66.30,66.54,66.70,67.13,67.42,67.75,68.21,68.60,68.99,69.34,69.79,70.13,70.79,70.40,60.70,60.00,59.40,58.70,57.90,57.20,56.50,55.70,55.10,54.50,54.00,53.70,53.40,52.90,52.50,52.00,51.50,51.10,50.60,50.10,49.50,49.00,48.50,48.20,47.80,47.30,47.00,46.80,46.70,46.60,46.50,
低推估,65歲以上人口所占比率(%) **,2.48,2.49,2.49,2.55,2.59,2.65,2.71,2.76,2.80,2.82,2.92,3.03,3.15,3.24,3.37,3.50,3.64,3.83,3.99,4.15,4.29,4.41,4.55,4.68,4.85,5.06,5.28,5.54,5.74,5.96,6.22,6.53,6.81,7.10,7.38,7.64,7.86,8.06,8.26,8.44,16.85,17.50,31.10,32.00,32.70,33.50,34.40,35.20,36.00,36.80,37.50,38.20,38.70,39.00,39.40,40.00,40.40,40.90,41.40,41.90,42.40,43.00,43.60,44.10,44.80,45.10,45.50,46.10,46.40,46.70,46.90,47.10,47.10,
低推估,總扶養比,92.03,93.58,94.05,93.71,92.51,90.57,87.52,85.32,82.65,76.44,74.16,71.65,69.80,67.65,65.52,63.58,62.20,60.79,59.45,58.41,57.26,56.35,55.75,55.02,53.97,53.03,52.18,51.37,50.83,50.29,49.93,48.96,48.32,47.60,46.60,45.78,44.94,44.22,43.30,42.60,41.27,42.10,64.70,66.70,68.40,70.40,72.60,74.80,77.10,79.40,81.50,83.50,85.20,86.10,87.40,89.20,90.50,92.40,94.00,95.80,97.70,99.70,101.80,104.00,106.40,107.60,109.20,111.50,112.70,113.70,114.30,114.70,115.00,
低推估,扶幼比,87.27,88.75,89.23,88.77,87.53,85.53,82.43,80.21,77.53,71.46,69.08,66.45,64.45,62.22,59.94,57.85,56.30,54.62,53.09,51.84,50.52,49.45,48.66,47.77,46.49,45.29,44.14,42.98,42.17,41.33,40.61,39.23,38.23,37.12,35.79,34.65,33.55,32.60,31.47,30.56,17.47,17.20,13.40,13.30,13.30,13.20,13.20,13.30,13.30,13.40,13.40,13.50,13.60,13.50,13.50,13.60,13.60,13.70,13.70,13.80,13.80,13.90,13.90,14.00,14.00,14.00,13.90,14.00,13.90,13.90,13.80,13.70,13.60,
低推估,扶老比,4.77,4.83,4.82,4.94,4.99,5.05,5.09,5.11,5.12,4.97,5.08,5.20,5.35,5.44,5.58,5.73,5.90,6.16,6.36,6.57,6.74,6.90,7.08,7.25,7.47,7.74,8.04,8.39,8.66,8.96,9.32,9.73,10.10,10.48,10.82,11.13,11.39,11.62,11.83,12.04,23.81,24.90,51.30,53.40,55.10,57.10,59.40,61.50,63.80,66.10,68.10,70.00,71.60,72.70,73.90,75.60,76.90,78.70,80.30,82.00,83.90,85.80,87.90,90.10,92.40,93.60,95.30,97.60,98.80,99.90,100.50,101.00,101.30,
低推估,潛在支持比,20.98,20.72,20.74,20.24,20.06,19.81,19.65,19.56,19.53,20.11,19.67,19.25,18.70,18.40,17.91,17.46,16.94,16.23,15.72,15.22,14.83,14.49,14.12,13.78,13.38,12.92,12.44,11.92,11.55,11.16,10.73,10.28,9.90,9.54,9.25,8.98,8.78,8.61,8.45,8.30,4.20,4.00,2.00,1.90,1.80,1.80,1.70,1.60,1.60,1.50,1.50,1.40,1.40,1.40,1.40,1.30,1.30,1.30,1.20,1.20,1.20,1.20,1.10,1.10,1.10,1.10,1.10,1.00,1.00,1.00,1.00,1.00,1.00,
低推估,老化指數,5.46,5.44,5.40,5.57,5.70,5.90,6.17,6.38,6.60,6.96,7.36,7.82,8.29,8.74,9.32,9.90,10.49,11.28,11.98,12.68,13.35,13.95,14.56,15.19,16.07,17.09,18.21,19.52,20.54,21.67,22.96,24.79,26.41,28.24,30.22,32.13,33.95,35.65,37.59,39.40,136.30,145.00,383.20,400.50,415.70,431.80,448.30,464.10,479.90,494.90,508.40,518.90,528.60,538.40,545.40,556.40,564.70,574.80,584.10,594.40,605.80,618.00,631.20,645.20,659.90,670.80,683.60,698.90,710.40,720.80,729.40,737.00,743.10,
低推估,年齡中位數(歲) **,17.70,17.63,17.41,17.20,17.17,17.34,17.57,17.76,18.03,18.94,19.31,19.71,20.07,20.44,20.81,21.20,21.55,21.92,22.30,22.64,23.03,23.38,23.76,24.14,24.61,25.07,25.55,26.07,26.53,27.00,27.47,27.98,28.44,28.90,29.37,29.83,30.27,30.69,31.17,31.63,43.27,43.90,53.50,53.90,54.40,54.80,55.20,55.60,56.00,56.40,56.70,57.10,57.50,57.90,58.20,58.60,59.00,59.40,59.80,60.10,60.40,60.70,61.00,61.40,61.70,61.90,62.10,62.30,62.40,62.60,62.60,62.70,62.80,
低推估,男性年齡中位數(歲) **,17.61,17.56,17.35,17.18,17.18,15.55,15.60,15.62,15.67,19.55,19.84,20.24,20.58,20.94,21.30,21.66,21.97,22.33,22.67,23.02,23.38,23.71,24.06,24.42,24.86,25.31,25.76,26.27,26.70,27.14,27.60,28.07,28.50,28.94,29.35,29.78,30.18,30.56,31.01,31.44,42.22,42.80,51.30,51.70,52.10,52.50,52.90,53.30,53.70,54.00,54.40,54.80,55.10,55.50,55.90,56.30,56.60,56.90,57.20,57.50,57.90,58.10,58.40,58.60,58.70,58.90,59.00,59.10,59.20,59.30,59.40,59.40,59.50,
低推估,女性年齡中位數(歲) **,17.80,17.69,17.47,17.21,17.16,15.53,15.56,15.59,15.64,18.38,18.75,19.14,19.54,19.92,20.32,20.73,21.11,21.51,21.90,22.25,22.67,23.05,23.45,23.86,24.34,24.83,25.33,25.87,26.36,26.85,27.34,27.88,28.38,28.86,29.39,29.88,30.36,30.83,31.34,31.83,44.33,44.90,55.80,56.30,56.70,57.10,57.50,57.90,58.40,58.80,59.10,59.50,59.90,60.30,60.60,61.00,61.40,61.70,62.10,62.50,62.80,63.20,63.60,63.90,64.20,64.40,64.70,65.10,65.30,65.50,65.70,65.80,65.90,

註：
<p>&bull;2022年（含）以後為推估值。</p>

<p>&bull;* : 於1960年（含）以前資料不包含福建省金門縣及連江縣。<br />
&bull;* : 自1969年起，總人口數包括所有職業軍人、徵召服役軍人及監所人犯。<br />
&bull;** : 於1971年（含）以前資料不包含福建省金門縣及連江縣。</p>
